"film_id","inventory_id","title","last_rent"
784,3585,"Shanghai Tycoon","3 days 43:10:00"
784,3584,"Shanghai Tycoon","1 day 42:02:00"
785,3592,"Shawshank Bubble","19 days 50:48:00"
785,3591,"Shawshank Bubble","18 days 49:30:00"
785,3588,"Shawshank Bubble","17 days 29:35:00"
785,3593,"Shawshank Bubble","16 days 45:41:00"
785,3590,"Shawshank Bubble","14 days 41:46:00"
785,3589,"Shawshank Bubble","6 days 07:08:00"
786,3595,"Shepherd Midsummer","30 days 29:01:00"
786,3599,"Shepherd Midsummer","19 days 38:42:00"
786,3596,"Shepherd Midsummer","16 days 82:34:00"
786,3597,"Shepherd Midsummer","17 days 54:50:00"
786,3600,"Shepherd Midsummer","13 days 46:33:00"
786,3598,"Shepherd Midsummer","7 days 42:04:00"
786,3594,"Shepherd Midsummer","5 days 25:31:00"
787,3603,"Shining Roses","14 days 25:59:00"
787,3601,"Shining Roses","13 days 26:09:00"
787,3602,"Shining Roses","12 days 23:52:00"
788,3604,"Ship Wonderland","14 days 44:10:00"
788,3606,"Ship Wonderland","8 days 63:06:00"
788,3605,"Ship Wonderland","10 days 10:06:00"
788,3607,"Ship Wonderland","7 days 21:42:00"
789,3613,"Shock Cabin","26 days 44:57:00"
789,3615,"Shock Cabin","20 days 48:48:00"
789,3609,"Shock Cabin","21 days 08:15:00"
789,3610,"Shock Cabin","18 days 11:25:00"
789,3611,"Shock Cabin","16 days 48:09:00"
789,3612,"Shock Cabin","13 days 44:31:00"
789,3608,"Shock Cabin","13 days 44:21:00"
789,3614,"Shock Cabin","12 days 28:38:00"
790,3621,"Shootist Superfly","24 days 47:12:00"
790,3622,"Shootist Superfly","20 days 26:41:00"
790,3616,"Shootist Superfly","17 days 42:07:00"
790,3620,"Shootist Superfly","14 days 72:16:00"
790,3618,"Shootist Superfly","14 days 21:28:00"
790,3617,"Shootist Superfly","12 days 41:32:00"
790,3619,"Shootist Superfly","7 days 25:11:00"
791,3627,"Show Lord","28 days 42:51:00"
791,3628,"Show Lord","17 days 70:18:00"
791,3626,"Show Lord","15 days 65:19:00"
791,3625,"Show Lord","12 days 66:16:00"
791,3623,"Show Lord","10 days 46:35:00"
791,3624,"Show Lord","10 days 41:27:00"
792,3631,"Shrek License","18 days 32:22:00"
792,3630,"Shrek License","16 days 29:39:00"
792,3629,"Shrek License","9 days 91:26:00"
793,3632,"Shrunk Divine","38 days 17:20:00"
793,3634,"Shrunk Divine","12 days 63:32:00"
793,3635,"Shrunk Divine","11 days 59:52:00"
793,3633,"Shrunk Divine","9 days 63:17:00"
794,3637,"Side Ark","24 days 50:00:00"
794,3639,"Side Ark","16 days 09:15:00"
794,3638,"Side Ark","15 days 32:34:00"
794,3636,"Side Ark","14 days 06:30:00"
795,3642,"Siege Madre","24 days 45:13:00"
795,3641,"Siege Madre","22 days 49:58:00"
795,3640,"Siege Madre","21 days 35:25:00"
795,3643,"Siege Madre","4 days 22:22:00"
796,3644,"Sierra Divide","23 days 47:14:00"
796,3648,"Sierra Divide","20 days 64:31:00"
796,3645,"Sierra Divide","13 days 45:08:00"
796,3647,"Sierra Divide","10 days 39:34:00"
796,3646,"Sierra Divide","10 days 02:20:00"
797,3652,"Silence Kane","22 days 87:53:00"
797,3649,"Silence Kane","18 days 46:26:00"
797,3651,"Silence Kane","16 days 66:09:00"
797,3650,"Silence Kane","10 days 04:40:00"
797,3653,"Silence Kane","7 days 41:27:00"
798,3656,"Silverado Goldfinger","28 days 61:34:00"
798,3655,"Silverado Goldfinger","17 days 27:25:00"
798,3654,"Silverado Goldfinger","12 days 25:33:00"
798,3657,"Silverado Goldfinger","11 days 24:15:00"
799,3658,"Simon North","19 days 44:34:00"
799,3659,"Simon North","7 days 64:25:00"
800,3660,"Sinners Atlantis","31 days 35:12:00"
800,3664,"Sinners Atlantis","31 days 32:17:00"
800,3661,"Sinners Atlantis","18 days 48:38:00"
800,3662,"Sinners Atlantis","14 days 24:11:00"
800,3665,"Sinners Atlantis","13 days 44:31:00"
800,3663,"Sinners Atlantis","3 days 08:20:00"
803,3669,"Slacker Liaisons","22 days 30:59:00"
803,3666,"Slacker Liaisons","17 days 45:12:00"
803,3668,"Slacker Liaisons","11 days 46:49:00"
803,3667,"Slacker Liaisons","10 days 22:51:00"
803,3670,"Slacker Liaisons","7 days 25:31:00"
803,3671,"Slacker Liaisons","4 days 06:50:00"
804,3677,"Sleeping Suspects","27 days 52:24:00"
804,3672,"Sleeping Suspects","21 days 47:17:00"
804,3678,"Sleeping Suspects","16 days 41:41:00"
804,3675,"Sleeping Suspects","14 days 46:41:00"
804,3673,"Sleeping Suspects","10 days 38:11:00"
804,3674,"Sleeping Suspects","7 days 24:15:00"
804,3676,"Sleeping Suspects","7 days 07:36:00"
805,3683,"Sleepless Monsoon","28 days 74:29:00"
805,3682,"Sleepless Monsoon","20 days 54:09:00"
805,3681,"Sleepless Monsoon","17 days 12:19:00"
805,3679,"Sleepless Monsoon","13 days 49:54:00"
805,3680,"Sleepless Monsoon","6 days 40:21:00"
806,3687,"Sleepy Japanese","27 days 66:39:00"
806,3688,"Sleepy Japanese","20 days 43:30:00"
806,3685,"Sleepy Japanese","19 days 43:35:00"
806,3686,"Sleepy Japanese","17 days 44:30:00"
806,3684,"Sleepy Japanese","11 days 27:34:00"
807,3689,"Sleuth Orient","32 days 31:41:00"
807,3693,"Sleuth Orient","23 days 35:41:00"
807,3691,"Sleuth Orient","16 days 49:51:00"
807,3692,"Sleuth Orient","15 days 44:40:00"
807,3690,"Sleuth Orient","8 days 68:19:00"
808,3694,"Sling Luke","19 days 71:59:00"
808,3695,"Sling Luke","9 days 22:06:00"
809,3696,"Slipper Fidelity","23 days 63:17:00"
809,3697,"Slipper Fidelity","21 days 35:23:00"
809,3699,"Slipper Fidelity","16 days 61:44:00"
809,3698,"Slipper Fidelity","12 days 55:28:00"
810,3704,"Slums Duck","32 days 69:47:00"
810,3700,"Slums Duck","19 days 31:22:00"
810,3706,"Slums Duck","18 days 24:56:00"
810,3701,"Slums Duck","16 days 23:10:00"
810,3702,"Slums Duck","13 days 70:38:00"
810,3703,"Slums Duck","8 days 40:57:00"
810,3705,"Slums Duck","7 days 41:38:00"
811,3707,"Smile Earring","29 days 44:32:00"
811,3708,"Smile Earring","21 days 45:57:00"
811,3709,"Smile Earring","12 days 31:08:00"
812,3713,"Smoking Barbarella","21 days 63:34:00"
812,3711,"Smoking Barbarella","18 days 29:25:00"
812,3712,"Smoking Barbarella","12 days 46:43:00"
812,3710,"Smoking Barbarella","8 days 27:53:00"
812,3714,"Smoking Barbarella","3 days 23:57:00"
812,3715,"Smoking Barbarella","3 days 21:37:00"
813,3719,"Smoochy Control","26 days 34:23:00"
813,3716,"Smoochy Control","12 days 43:59:00"
813,3717,"Smoochy Control","8 days 08:34:00"
813,3718,"Smoochy Control","4 days 45:07:00"
814,3722,"Snatch Slipper","29 days 88:22:00"
814,3725,"Snatch Slipper","24 days 91:42:00"
814,3724,"Snatch Slipper","16 days 27:56:00"
814,3720,"Snatch Slipper","16 days 21:21:00"
814,3726,"Snatch Slipper","14 days 06:49:00"
814,3723,"Snatch Slipper","10 days 23:51:00"
814,3721,"Snatch Slipper","4 days 28:54:00"
815,3728,"Snatchers Montezuma","18 days 46:00:00"
815,3727,"Snatchers Montezuma","7 days 47:22:00"
815,3729,"Snatchers Montezuma","5 days 19:09:00"
816,3733,"Snowman Rollercoaster","27 days 69:02:00"
816,3731,"Snowman Rollercoaster","25 days 66:16:00"
816,3734,"Snowman Rollercoaster","21 days 67:55:00"
816,3730,"Snowman Rollercoaster","9 days 44:46:00"
816,3736,"Snowman Rollercoaster","9 days 05:15:00"
816,3735,"Snowman Rollercoaster","6 days 24:13:00"
816,3732,"Snowman Rollercoaster","4 days 25:13:00"
817,3737,"Soldiers Evolution","21 days 68:11:00"
817,3738,"Soldiers Evolution","6 days 65:50:00"
818,3741,"Something Duck","33 days 73:48:00"
818,3739,"Something Duck","17 days 45:53:00"
818,3740,"Something Duck","15 days 50:13:00"
818,3742,"Something Duck","16 days 26:05:00"
818,3743,"Something Duck","6 days 40:39:00"
819,3744,"Song Hedwig","21 days 88:06:00"
819,3745,"Song Hedwig","24 days 13:41:00"
819,3746,"Song Hedwig","19:59:00"
820,3749,"Sons Interview","18 days 32:27:00"
820,3752,"Sons Interview","12 days 21:28:00"
820,3748,"Sons Interview","9 days 45:40:00"
820,3750,"Sons Interview","10 days 21:35:00"
820,3751,"Sons Interview","7 days 20:41:00"
820,3747,"Sons Interview","5 days 21:43:00"
821,3756,"Sorority Queen","21 days 48:35:00"
821,3755,"Sorority Queen","10 days 44:57:00"
821,3753,"Sorority Queen","8 days 38:41:00"
821,3754,"Sorority Queen","3 days 45:52:00"
822,3757,"Soup Wisdom","25 days 82:30:00"
822,3758,"Soup Wisdom","4 days 24:54:00"
823,3759,"South Wait","21 days 73:00:00"
823,3764,"South Wait","21 days 71:42:00"
823,3765,"South Wait","16 days 03:09:00"
823,3761,"South Wait","12 days 66:24:00"
823,3762,"South Wait","14 days 06:54:00"
823,3760,"South Wait","7 days 62:53:00"
823,3763,"South Wait","8 days 23:03:00"
824,3767,"Spartacus Cheaper","16 days 20:20:00"
824,3769,"Spartacus Cheaper","10 days 42:20:00"
824,3766,"Spartacus Cheaper","9 days 44:45:00"
824,3768,"Spartacus Cheaper","8 days 27:43:00"
825,3771,"Speakeasy Date","25 days 47:57:00"
825,3770,"Speakeasy Date","19 days 67:25:00"
825,3772,"Speakeasy Date","12 days 47:54:00"
826,3773,"Speed Suit","31 days 31:48:00"
826,3774,"Speed Suit","13 days 83:45:00"
827,3780,"Spice Sorority","17 days 46:30:00"
827,3779,"Spice Sorority","14 days 65:29:00"
827,3775,"Spice Sorority","13 days 48:04:00"
827,3776,"Spice Sorority","11 days 25:39:00"
827,3778,"Spice Sorority","10 days 22:47:00"
827,3777,"Spice Sorority","8 days 41:44:00"
828,3784,"Spiking Element","20 days 71:03:00"
828,3783,"Spiking Element","18 days 27:55:00"
828,3782,"Spiking Element","10 days 26:59:00"
828,3781,"Spiking Element","4 days 47:19:00"
829,3786,"Spinal Rocky","18 days 53:11:00"
829,3785,"Spinal Rocky","18 days 27:07:00"
829,3788,"Spinal Rocky","12 days 22:07:00"
829,3789,"Spinal Rocky","12 days 05:17:00"
829,3787,"Spinal Rocky","9 days 21:17:00"
830,3792,"Spirit Flintstones","17 days 46:57:00"
830,3793,"Spirit Flintstones","15 days 69:22:00"
830,3791,"Spirit Flintstones","15 days 50:32:00"
830,3790,"Spirit Flintstones","7 days 48:29:00"
831,3794,"Spirited Casualties","19 days 44:28:00"
831,3796,"Spirited Casualties","18 days 25:13:00"
831,3795,"Spirited Casualties","15 days 46:01:00"
832,3800,"Splash Gump","29 days 36:02:00"
832,3798,"Splash Gump","22 days 27:02:00"
832,3797,"Splash Gump","15 days 65:05:00"
832,3799,"Splash Gump","8 days 45:38:00"
833,3805,"Splendor Patton","23 days 60:27:00"
833,3803,"Splendor Patton","22 days 08:04:00"
833,3804,"Splendor Patton","17 days 31:28:00"
833,3802,"Splendor Patton","9 days 42:29:00"
833,3807,"Splendor Patton","10 days 04:52:00"
833,3806,"Splendor Patton","7 days 24:56:00"
833,3801,"Splendor Patton","4 days 24:10:00"
834,3810,"Spoilers Hellfighters","23 days 32:38:00"
834,3809,"Spoilers Hellfighters","10 days 46:12:00"
834,3808,"Spoilers Hellfighters","7 days 03:25:00"
835,3812,"Spy Mile","21 days 47:36:00"
835,3817,"Spy Mile","20 days 70:11:00"
835,3814,"Spy Mile","20 days 63:56:00"
835,3816,"Spy Mile","19 days 25:25:00"
835,3815,"Spy Mile","15 days 25:26:00"
835,3813,"Spy Mile","13 days 46:17:00"
835,3811,"Spy Mile","11 days 38:48:00"
835,3818,"Spy Mile","4 days 39:23:00"
836,3821,"Squad Fish","10 days 03:07:00"
836,3819,"Squad Fish","6 days 25:51:00"
836,3820,"Squad Fish","6 days 23:36:00"
837,3824,"Stage World","19 days 84:36:00"
837,3823,"Stage World","18 days 66:05:00"
837,3822,"Stage World","10 days 25:43:00"
838,3827,"Stagecoach Armageddon","27 days 51:25:00"
838,3828,"Stagecoach Armageddon","25 days 64:42:00"
838,3825,"Stagecoach Armageddon","20 days 29:25:00"
838,3826,"Stagecoach Armageddon","16 days 15:47:00"
838,3829,"Stagecoach Armageddon","13 days 83:43:00"
838,3830,"Stagecoach Armageddon","13 days 79:04:00"
839,3832,"Stallion Sundance","16 days 81:20:00"
839,3831,"Stallion Sundance","1 day 38:32:00"
840,3836,"Stampede Disturbing","20 days 44:28:00"
840,3833,"Stampede Disturbing","17 days 58:46:00"
840,3834,"Stampede Disturbing","17 days 27:09:00"
840,3835,"Stampede Disturbing","11 days 07:49:00"
841,3841,"Star Operation","22 days 31:59:00"
841,3837,"Star Operation","21 days 42:45:00"
841,3842,"Star Operation","19 days 48:06:00"
841,3840,"Star Operation","17 days 07:59:00"
841,3838,"Star Operation","11 days 04:47:00"
841,3843,"Star Operation","8 days 09:17:00"
841,3839,"Star Operation","6 days 19:52:00"
842,3845,"State Wasteland","30 days 33:28:00"
842,3847,"State Wasteland","14 days 43:03:00"
842,3844,"State Wasteland","14 days 07:50:00"
842,3846,"State Wasteland","3 days 42:10:00"
843,3854,"Steel Santa","20 days 65:06:00"
843,3851,"Steel Santa","17 days 61:50:00"
843,3853,"Steel Santa","17 days 50:27:00"
843,3848,"Steel Santa","10 days 25:02:00"
843,3850,"Steel Santa","9 days 44:01:00"
843,3849,"Steel Santa","10 days 05:53:00"
843,3852,"Steel Santa","6 days 46:29:00"
844,3858,"Steers Armageddon","20 days 82:48:00"
844,3855,"Steers Armageddon","20 days 38:53:00"
844,3857,"Steers Armageddon","19 days 27:52:00"
844,3856,"Steers Armageddon","8 days 64:43:00"
845,3860,"Stepmom Dream","21 days 88:36:00"
845,3861,"Stepmom Dream","15 days 62:34:00"
845,3865,"Stepmom Dream","16 days 30:54:00"
845,3863,"Stepmom Dream","16 days 03:29:00"
845,3859,"Stepmom Dream","14 days 22:28:00"
845,3864,"Stepmom Dream","9 days 05:44:00"
845,3862,"Stepmom Dream","4 days 45:38:00"
846,3871,"Sting Personal","25 days 30:41:00"
846,3866,"Sting Personal","18 days 48:20:00"
846,3869,"Sting Personal","14 days 09:24:00"
846,3870,"Sting Personal","12 days 05:23:00"
846,3873,"Sting Personal","10 days 05:25:00"
846,3872,"Sting Personal","10 days 00:58:00"
846,3867,"Sting Personal","8 days 41:28:00"
846,3868,"Sting Personal","5 days 27:12:00"
847,3874,"Stock Glass","15 days 64:02:00"
847,3875,"Stock Glass","11 days 34:46:00"
847,3876,"Stock Glass","9 days 67:32:00"
847,3877,"Stock Glass","9 days 05:04:00"
848,3878,"Stone Fire","28 days 40:32:00"
848,3879,"Stone Fire","16 days 46:39:00"
848,3880,"Stone Fire","11 days 08:50:00"
849,3888,"Storm Happiness","24 days 71:59:00"
849,3883,"Storm Happiness","23 days 70:11:00"
849,3886,"Storm Happiness","19 days 45:58:00"
849,3884,"Storm Happiness","16 days 42:17:00"
849,3882,"Storm Happiness","15 days 43:01:00"
849,3885,"Storm Happiness","10 days 47:13:00"
849,3887,"Storm Happiness","10 days 05:36:00"
849,3881,"Storm Happiness","7 days 48:43:00"
850,3894,"Story Side","38 days 52:15:00"
850,3891,"Story Side","20 days 44:41:00"
850,3890,"Story Side","16 days 75:25:00"
850,3892,"Story Side","10 days 64:58:00"
850,3893,"Story Side","7 days 82:16:00"
850,3895,"Story Side","8 days 43:40:00"
850,3889,"Story Side","8 days 41:59:00"
851,3901,"Straight Hours","17 days 43:17:00"
851,3898,"Straight Hours","16 days 50:02:00"
851,3900,"Straight Hours","15 days 68:12:00"
851,3897,"Straight Hours","15 days 41:56:00"
851,3899,"Straight Hours","9 days 31:58:00"
851,3896,"Straight Hours","4 days 24:27:00"
852,3904,"Strangelove Desire","32 days 48:24:00"
852,3905,"Strangelove Desire","27 days 73:38:00"
852,3903,"Strangelove Desire","22 days 80:10:00"
852,3907,"Strangelove Desire","15 days 21:23:00"
852,3902,"Strangelove Desire","14 days 23:07:00"
852,3908,"Strangelove Desire","13 days 45:09:00"
852,3906,"Strangelove Desire","11 days 47:27:00"
853,3909,"Stranger Strangers","27 days 49:19:00"
853,3910,"Stranger Strangers","12 days 24:22:00"
853,3911,"Stranger Strangers","5 days 29:18:00"
854,3912,"Strangers Graffiti","33 days 12:34:00"
854,3913,"Strangers Graffiti","29 days 39:41:00"
854,3915,"Strangers Graffiti","19 days 31:45:00"
854,3914,"Strangers Graffiti","11 days 26:40:00"
855,3919,"Streak Ridgemont","27 days 84:02:00"
855,3917,"Streak Ridgemont","25 days 67:42:00"
855,3916,"Streak Ridgemont","20 days 52:49:00"
855,3918,"Streak Ridgemont","9 days 09:24:00"
856,3926,"Streetcar Intentions","23 days 92:00:00"
856,3927,"Streetcar Intentions","19 days 23:00:00"
856,3922,"Streetcar Intentions","16 days 46:36:00"
856,3920,"Streetcar Intentions","12 days 50:07:00"
856,3924,"Streetcar Intentions","11 days 49:17:00"
856,3925,"Streetcar Intentions","11 days 05:46:00"
856,3921,"Streetcar Intentions","2 days 23:43:00"
856,3923,"Streetcar Intentions","2 days 05:59:00"
857,3928,"Strictly Scarface","19 days 50:53:00"
857,3933,"Strictly Scarface","19 days 46:11:00"
857,3929,"Strictly Scarface","17 days 45:50:00"
857,3930,"Strictly Scarface","14 days 29:00:00"
857,3934,"Strictly Scarface","13 days 22:52:00"
857,3931,"Strictly Scarface","8 days 42:27:00"
857,3932,"Strictly Scarface","6 days 20:20:00"
858,3938,"Submarine Bed","24 days 87:36:00"
858,3937,"Submarine Bed","19 days 67:17:00"
858,3936,"Submarine Bed","8 days 42:37:00"
858,3935,"Submarine Bed","3 days 40:56:00"
859,3942,"Sugar Wonka","16 days 14:43:00"
859,3944,"Sugar Wonka","12 days 45:38:00"
859,3939,"Sugar Wonka","9 days 39:25:00"
859,3940,"Sugar Wonka","8 days 50:19:00"
859,3941,"Sugar Wonka","6 days 04:58:00"
859,3943,"Sugar Wonka","5 days 06:02:00"
861,3946,"Suit Walls","19 days 31:44:00"
861,3948,"Suit Walls","17 days 74:08:00"
861,3949,"Suit Walls","17 days 65:38:00"
861,3945,"Suit Walls","15 days 49:49:00"
861,3950,"Suit Walls","13 days 05:29:00"
861,3947,"Suit Walls","5 days 00:03:00"
862,3954,"Summer Scarface","26 days 53:35:00"
862,3952,"Summer Scarface","19 days 27:15:00"
862,3951,"Summer Scarface","14 days 59:04:00"
862,3955,"Summer Scarface","8 days 23:55:00"
862,3953,"Summer Scarface","2 days 18:17:00"
863,3959,"Sun Confessions","29 days 33:04:00"
863,3961,"Sun Confessions","23 days 80:07:00"
863,3962,"Sun Confessions","19 days 31:54:00"
863,3956,"Sun Confessions","18 days 48:06:00"
863,3958,"Sun Confessions","18 days 26:39:00"
863,3957,"Sun Confessions","10 days 44:38:00"
863,3960,"Sun Confessions","2 days 40:24:00"
864,3963,"Sundance Invasion","30 days 55:39:00"
864,3968,"Sundance Invasion","16 days 61:10:00"
864,3967,"Sundance Invasion","15 days 22:38:00"
864,3964,"Sundance Invasion","9 days 56:24:00"
864,3966,"Sundance Invasion","6 days 04:12:00"
864,3965,"Sundance Invasion","5 days 25:31:00"
865,3969,"Sunrise League","32 days 53:13:00"
865,3970,"Sunrise League","25 days 44:53:00"
865,3974,"Sunrise League","16 days 42:58:00"
865,3971,"Sunrise League","15 days 44:04:00"
865,3973,"Sunrise League","11 days 59:55:00"
865,3972,"Sunrise League","5 days 51:06:00"
866,3975,"Sunset Racer","28 days 92:35:00"
866,3976,"Sunset Racer","10 days 31:57:00"
867,3979,"Super Wyoming","28 days 64:57:00"
867,3980,"Super Wyoming","17 days 64:54:00"
867,3978,"Super Wyoming","16 days 26:06:00"
867,3977,"Super Wyoming","11 days 04:08:00"
868,3983,"Superfly Trip","13 days 54:38:00"
868,3982,"Superfly Trip","11 days 24:44:00"
868,3981,"Superfly Trip","10 days 12:00:00"
869,3986,"Suspects Quills","22 days 43:46:00"
869,3988,"Suspects Quills","22 days 37:46:00"
869,3989,"Suspects Quills","21 days 54:28:00"
869,3990,"Suspects Quills","20 days 47:48:00"
869,3984,"Suspects Quills","18 days 64:49:00"
869,3987,"Suspects Quills","15 days 43:24:00"
869,3985,"Suspects Quills","15 days 41:44:00"
870,3995,"Swarm Gold","23 days 76:59:00"
870,3997,"Swarm Gold","21 days 68:17:00"
870,3996,"Swarm Gold","18 days 48:21:00"
870,3998,"Swarm Gold","16 days 75:50:00"
870,3991,"Swarm Gold","11 days 64:50:00"
870,3993,"Swarm Gold","11 days 23:05:00"
870,3994,"Swarm Gold","7 days 03:25:00"
870,3992,"Swarm Gold","6 days 22:02:00"
871,4001,"Sweden Shining","31 days 88:14:00"
871,4000,"Sweden Shining","25 days 31:40:00"
871,3999,"Sweden Shining","24 days 22:41:00"
871,4003,"Sweden Shining","16 days 29:30:00"
871,4002,"Sweden Shining","8 days 23:55:00"
872,4004,"Sweet Brotherhood","28 days 67:18:00"
872,4006,"Sweet Brotherhood","30 days 16:52:00"
872,4005,"Sweet Brotherhood","10 days 58:57:00"
873,4014,"Sweethearts Suspects","24 days 28:19:00"
873,4009,"Sweethearts Suspects","22 days 45:06:00"
873,4012,"Sweethearts Suspects","22 days 29:49:00"
873,4008,"Sweethearts Suspects","21 days 47:34:00"
873,4010,"Sweethearts Suspects","18 days 88:53:00"
873,4011,"Sweethearts Suspects","13 days 44:10:00"
873,4013,"Sweethearts Suspects","9 days 23:46:00"
873,4007,"Sweethearts Suspects","5 days 05:40:00"
875,4021,"Talented Homicide","22 days 53:09:00"
875,4019,"Talented Homicide","20 days 65:55:00"
875,4018,"Talented Homicide","20 days 51:28:00"
875,4020,"Talented Homicide","19 days 67:43:00"
875,4017,"Talented Homicide","16 days 81:56:00"
875,4016,"Talented Homicide","15 days 18:46:00"
875,4015,"Talented Homicide","7 days 62:42:00"
876,4022,"Tarzan Videotape","17 days 30:32:00"
876,4023,"Tarzan Videotape","16 days 51:11:00"
877,4028,"Taxi Kick","18 days 44:55:00"
877,4024,"Taxi Kick","12 days 81:56:00"
877,4026,"Taxi Kick","13 days 49:29:00"
877,4025,"Taxi Kick","12 days 62:35:00"
877,4027,"Taxi Kick","11 days 42:06:00"
878,4030,"Teen Apollo","31 days 76:09:00"
878,4029,"Teen Apollo","29 days 67:38:00"
878,4032,"Teen Apollo","10 days 87:25:00"
878,4031,"Teen Apollo","4 days 44:09:00"
879,4034,"Telegraph Voyage","29 days 53:58:00"
879,4037,"Telegraph Voyage","27 days 84:38:00"
879,4033,"Telegraph Voyage","29 days 28:04:00"
879,4036,"Telegraph Voyage","25 days 31:06:00"
879,4038,"Telegraph Voyage","21 days 75:27:00"
879,4039,"Telegraph Voyage","18 days 28:21:00"
879,4035,"Telegraph Voyage","12 days 46:08:00"
880,4044,"Telemark Heartbreakers","25 days 49:02:00"
880,4043,"Telemark Heartbreakers","12 days 66:59:00"
880,4047,"Telemark Heartbreakers","13 days 39:07:00"
880,4042,"Telemark Heartbreakers","13 days 28:40:00"
880,4046,"Telemark Heartbreakers","11 days 60:14:00"
880,4040,"Telemark Heartbreakers","13 days 09:56:00"
880,4045,"Telemark Heartbreakers","11 days 56:04:00"
880,4041,"Telemark Heartbreakers","8 days 05:50:00"
881,4049,"Temple Attraction","19 days 89:00:00"
881,4050,"Temple Attraction","12 days 41:30:00"
881,4048,"Temple Attraction","11 days 23:40:00"
881,4051,"Temple Attraction","6 days 01:59:00"
882,4052,"Tenenbaums Command","16 days 55:39:00"
882,4055,"Tenenbaums Command","8 days 63:40:00"
882,4054,"Tenenbaums Command","6 days 46:34:00"
882,4053,"Tenenbaums Command","4 days 08:31:00"
883,4056,"Tequila Past","13 days 65:12:00"
883,4057,"Tequila Past","3 days 31:20:00"
884,4058,"Terminator Club","14 days 01:38:00"
884,4059,"Terminator Club","13 days 03:33:00"
884,4060,"Terminator Club","8 days 43:05:00"
885,4062,"Texas Watch","9 days 11:07:00"
885,4061,"Texas Watch","7 days 39:17:00"
886,4064,"Theory Mermaid","16 days 51:31:00"
886,4063,"Theory Mermaid","16 days 26:12:00"
886,4065,"Theory Mermaid","12 days 26:03:00"
886,4066,"Theory Mermaid","7 days 41:15:00"
887,4067,"Thief Pelican","25 days 69:28:00"
887,4068,"Thief Pelican","25 days 38:24:00"
887,4069,"Thief Pelican","13 days 62:02:00"
887,4070,"Thief Pelican","12 days 44:45:00"
887,4072,"Thief Pelican","7 days 24:15:00"
887,4071,"Thief Pelican","6 days 40:22:00"
888,4075,"Thin Sagebrush","20 days 29:22:00"
888,4073,"Thin Sagebrush","17 days 48:56:00"
888,4076,"Thin Sagebrush","11 days 06:07:00"
888,4074,"Thin Sagebrush","8 days 26:09:00"
889,4078,"Ties Hunger","21 days 64:38:00"
889,4079,"Ties Hunger","17 days 63:42:00"
889,4077,"Ties Hunger","13 days 02:31:00"
890,4080,"Tights Dawn","25 days 46:23:00"
890,4084,"Tights Dawn","21 days 62:36:00"
890,4086,"Tights Dawn","22 days 07:38:00"
890,4085,"Tights Dawn","19 days 42:09:00"
890,4083,"Tights Dawn","18 days 42:49:00"
890,4081,"Tights Dawn","13 days 47:14:00"
890,4082,"Tights Dawn","6 days 52:58:00"
891,4093,"Timberland Sky","29 days 49:57:00"
891,4089,"Timberland Sky","26 days 83:41:00"
891,4090,"Timberland Sky","27 days 39:29:00"
891,4087,"Timberland Sky","23 days 68:11:00"
891,4088,"Timberland Sky","22 days 48:42:00"
891,4091,"Timberland Sky","19 days 53:58:00"
891,4092,"Timberland Sky","18 days 43:41:00"
892,4099,"Titanic Boondock","22 days 41:46:00"
892,4095,"Titanic Boondock","18 days 77:35:00"
892,4096,"Titanic Boondock","14 days 49:15:00"
892,4100,"Titanic Boondock","14 days 45:46:00"
892,4098,"Titanic Boondock","9 days 56:09:00"
892,4097,"Titanic Boondock","4 days 24:25:00"
892,4094,"Titanic Boondock","4 days 22:02:00"
893,4104,"Titans Jerk","31 days 25:31:00"
893,4108,"Titans Jerk","27 days 74:21:00"
893,4103,"Titans Jerk","23 days 65:28:00"
893,4107,"Titans Jerk","21 days 68:01:00"
893,4106,"Titans Jerk","21 days 14:01:00"
893,4102,"Titans Jerk","8 days 03:25:00"
893,4105,"Titans Jerk","7 days 19:58:00"
893,4101,"Titans Jerk","5 days 48:13:00"
894,4112,"Tomatoes Hellfighters","14 days 22:38:00"
894,4111,"Tomatoes Hellfighters","12 days 24:04:00"
894,4113,"Tomatoes Hellfighters","10 days 64:34:00"
894,4109,"Tomatoes Hellfighters","10 days 40:26:00"
894,4110,"Tomatoes Hellfighters","9 days 03:38:00"
895,4117,"Tomorrow Hustler","25 days 33:42:00"
895,4120,"Tomorrow Hustler","20 days 61:13:00"
895,4116,"Tomorrow Hustler","11 days 86:52:00"
895,4115,"Tomorrow Hustler","13 days 29:44:00"
895,4114,"Tomorrow Hustler","10 days 52:09:00"
895,4118,"Tomorrow Hustler","7 days 26:12:00"
895,4119,"Tomorrow Hustler","6 days 21:51:00"
896,4122,"Tootsie Pilot","23 days 27:11:00"
896,4121,"Tootsie Pilot","15 days 63:28:00"
896,4124,"Tootsie Pilot","9 days 68:37:00"
896,4123,"Tootsie Pilot","9 days 21:06:00"
897,4128,"Torque Bound","23 days 59:25:00"
897,4125,"Torque Bound","21 days 66:42:00"
897,4131,"Torque Bound","20 days 51:07:00"
897,4129,"Torque Bound","17 days 06:50:00"
897,4132,"Torque Bound","15 days 52:17:00"
897,4126,"Torque Bound","12 days 23:35:00"
897,4130,"Torque Bound","5 days 02:10:00"
897,4127,"Torque Bound","3 days 21:20:00"
